,0,1,2,3,4,5,6
1353,-6.59848963944,-14.1435269523,-20.9396563091,-20.868479324,-41.7931529735,-28.0528762529,-43.3773316299
1354,-6.51775073579,-15.3452904287,-21.7573899055,-23.7246210942,-47.8177288023,-31.681746723,-46.5002606626
1355,-6.7138224708,-14.3140827964,-22.3438798984,-23.1075251653,-46.6062143578,-33.398262264,-45.9530575137
1356,-6.78336294274,-16.5104719327,-21.6987792657,-23.2497125275,-46.6938241993,-31.5215828139,-45.8015505081
1357,-6.81066025938,-16.0175495662,-22.79344926,-24.8778852633,-48.8217621425,-32.8869462202,-49.5319508624
1358,-6.62094908775,-14.6111255789,-22.7300153497,-24.1517982817,-47.5949061458,-32.0417016185,-50.3066423637
1359,-6.5436867989,-14.8252519029,-22.0822401397,-22.8976713239,-46.1115918094,-31.2893353261,-45.5216036864
1360,-6.74795212274,-15.2623675736,-23.8041060814,-23.5311988286,-48.0188668735,-31.4843324014,-47.3066709193
1361,-6.52638263237,-14.7811257898,-21.8640410702,-22.9942580788,-49.4944470561,-31.318355854,-45.4235531903
1362,-6.52418946237,-14.392514767,-21.749107129,-23.3356838551,-47.2923379156,-33.0022500476,-45.9085387813
1363,-6.86057916291,-18.5592112845,-22.1592705345,-24.6055465582,-48.1103587067,-34.0077725542,-48.751551125
1364,-6.69279838195,-15.2778559926,-21.5084029883,-24.2677039404,-47.1602353445,-32.7290467493,-49.5157172354
1365,-6.35582429284,-14.5012524538,-20.5207117944,-21.1314623797,-42.1315821882,-28.6729809658,-42.569726803
1366,-6.82977628271,-16.178631362,-22.7562525012,-24.912222222,-49.0302587477,-33.0117994509,-49.1648359026
1367,-6.31612210463,-13.7050897244,-20.5819492662,-22.7354208615,-44.4009809104,-31.281279995,-46.5408987927
1368,-6.49568426555,-17.3527950253,-21.2691836085,-22.3337321687,-45.8375679673,-32.5923473746,-44.1520795936
1369,-6.50319778929,-16.5108959345,-21.5870371416,-21.7581522428,-43.7628275174,-32.1059048689,-43.7922462002
1370,-6.50788381105,-15.4580456447,-20.3794530418,-22.2200021423,-43.5224549783,-29.9831207969,-46.1271168001
1371,-6.42962407693,-15.6370171624,-19.0402746137,-21.4969277628,-43.1771957994,-29.4808299737,-41.7961516273
1372,-6.74185313842,-15.8122114017,-21.2219368338,-23.2245499586,-47.590126982,-31.4659712921,-45.4547303577
1373,-6.55948818617,-15.4396758349,-20.3350723163,-21.5335326741,-42.5724602875,-29.3715392777,-43.3013480794
1374,-6.65900358847,-14.7684131681,-20.212455157,-21.4442451828,-42.3355616479,-29.9379775286,-43.3397524043
1375,-6.06544858788,-13.822019004,-19.040877455,-21.6930148885,-42.0664561639,-28.6778640512,-44.2349848447
1376,-6.62563241852,-15.5686782188,-21.870232907,-26.252074958,-50.3480779407,-34.3100733823,-51.6623433241
1377,-6.56361122404,-16.6162407001,-21.2548057113,-24.9198006813,-48.1167687132,-33.2388043236,-48.8195241655
1378,-6.28638174702,-16.0481488143,-19.9028187902,-22.0459437397,-43.7287516468,-30.2410847343,-43.1591749154
1379,-6.89884537053,-15.3827290155,-23.7531254518,-30.0943560663,-57.2029121644,-38.006376096,-57.6052868057
1380,-6.62700279717,-14.9082352875,-21.4924088112,-22.679987027,-45.1478976956,-30.1786064917,-45.0799275698
1381,-6.57434471816,-15.8496415954,-20.5028926019,-21.8196645856,-43.2431220421,-29.9293748664,-43.4291081047
1382,-6.7699334466,-16.4283707933,-21.6695574189,-23.2102288209,-48.7075413555,-34.4282863832,-45.6512280794
1383,-6.80011186177,-16.2694869018,-21.5900125044,-23.6602935478,-47.7176215881,-34.0141180045,-46.3148017724
1384,-6.33356159737,-13.3518326141,-19.5910769032,-20.1965253739,-40.1073166694,-26.915943957,-41.7897844965
1385,-6.41156613135,-13.673502036,-20.7818169789,-20.9153979234,-41.7776855781,-27.7925791808,-43.5701590331
1386,-6.38951670948,-16.6694185051,-19.8039065803,-22.2707203875,-44.0323087095,-32.2300299278,-43.441915256
1387,-6.52059653304,-14.8697022173,-20.3688170025,-24.0034165395,-46.3169964827,-32.1485297471,-46.9353020346
1388,-6.68384649078,-14.3783378904,-21.97353528,-22.4325258734,-44.6914245514,-29.6662501754,-45.7590376832
1389,-6.49421358137,-14.6961359485,-20.5327071785,-21.6204622369,-42.714218639,-29.2521384121,-44.3912810932
1390,-6.87820806809,-16.0595027932,-21.9225093772,-25.6982218798,-49.5482926298,-34.1035206273,-50.7948726586
1391,-6.58713554094,-15.0957491548,-22.9627488254,-23.2667441752,-47.3030646962,-35.9554042725,-46.4676673273
1392,-6.5858354723,-14.7063584152,-23.2891661026,-23.4281134766,-47.0162812291,-31.4181168781,-47.2864262915
1393,-6.45165749009,-15.3793841565,-19.5780946181,-21.3041703847,-42.1458944729,-33.9104373262,-42.0431295287
1394,-6.77204816336,-15.0851365196,-22.1620793885,-27.1927689966,-54.0128777065,-34.8051245773,-51.8771252916
1395,-6.88830453308,-14.9156088939,-24.3429221599,-27.0789170273,-53.0553603646,-34.5372020871,-53.2331889161
1396,-6.59181912923,-16.0484083348,-22.4071525092,-22.2526765223,-44.6027294627,-30.714855687,-46.198615673
1397,-6.4484717512,-15.2711007502,-20.6908393971,-20.7704977168,-41.529845162,-28.4489019275,-42.9446606035
1398,-7.15693204809,-17.7966018696,-23.4348358733,-26.0541539316,-54.5167108344,-37.5293350391,-50.7989437039
1399,-6.47687513553,-14.8932138634,-20.949105033,-22.2460557355,-44.284448542,-29.8323163974,-44.1109473042
1400,-7.14779223844,-15.7621574448,-23.7126676,-27.1036617013,-52.5389350458,-35.6416090528,-53.9826962687
1401,-7.24992319179,-16.2935226671,-24.5941811513,-27.9493840078,-54.2617008018,-36.139184669,-55.4975276237
1402,-7.04753219585,-15.5246025222,-21.9873241648,-24.8464615085,-48.2877738867,-32.6939098702,-49.785126626
1403,-7.35860037996,-21.3097385325,-27.4176184848,-29.6893417678,-58.5654366807,-41.180076452,-58.6145603716
1404,-7.07310565814,-15.7032388648,-22.3800225399,-27.0894602433,-54.3143054828,-35.5510707205,-51.8276498151
1405,-7.25516229641,-17.9940536783,-22.9347608621,-27.3706670523,-52.8292980864,-36.3819400903,-52.9142119732
1406,-7.17530089169,-15.5041797117,-27.4096519712,-29.5450441317,-58.5596976426,-38.8271290783,-58.2312348493
1407,-6.81479001422,-15.1001903294,-21.0052322022,-22.8960522507,-45.2373144494,-30.6621266339,-45.1527896601
1408,-7.20880770091,-16.4717286116,-24.9010254274,-27.4188032579,-54.0144710037,-36.2934302052,-53.8496356469
1409,-7.30817192279,-17.7803982157,-24.967339367,-29.3479727484,-57.6629227263,-38.5923707804,-56.5576466694
1410,-7.16361031004,-15.6520852442,-23.4934005974,-26.0365865854,-52.2680731237,-35.6016350812,-50.82893386
1411,-7.2532117611,-16.2720088891,-25.9028664558,-28.7668153924,-57.7331791826,-37.1659291097,-56.1211679435
1412,-7.20144164376,-16.9742012841,-23.0467540659,-28.496966937,-56.3344647814,-37.2930663544,-54.2769238332
1413,-7.30047907179,-17.1723310547,-24.395976651,-26.9775297676,-52.6753027495,-35.6322387659,-54.5772412091
1414,-7.28479894802,-16.7324455367,-25.3859388216,-28.4675440017,-56.0368878955,-39.1967362737,-55.5561776671
1415,-7.23856506527,-16.6081852058,-23.4524511332,-25.5860918098,-50.2155152998,-34.4683216185,-50.9158019269
1416,-7.32798438606,-19.2926763202,-25.2157875238,-29.063998824,-57.0187345501,-40.0167126023,-56.3129645807
1417,-7.15584207531,-16.0160779149,-23.5662519902,-25.8840703872,-51.2424536753,-34.0770177211,-50.7747574395
1418,-7.27925482798,-16.5683098394,-24.7205928699,-28.342335952,-55.8446634215,-37.6594603892,-54.9512252247
1419,-7.15811125574,-16.2639516211,-23.0769005436,-26.7873226694,-52.2121030225,-35.3665608723,-51.9530884802
1420,-7.26503350297,-16.7984968821,-23.7460641913,-26.6821677033,-52.8702002156,-36.64898714,-51.9731989217
1421,-7.1034452487,-15.4998875799,-24.4627373881,-24.5089394656,-49.0035259668,-32.3644619948,-51.0220328038
1422,-7.29834597696,-16.6110168499,-26.7260261939,-29.9101893324,-58.7959459743,-39.112672311,-58.4221046045
1423,-7.22351143498,-15.9535858717,-24.6001795736,-27.2793385285,-54.5935336995,-36.8388166704,-53.2521674793
1424,-7.27907882464,-17.0677462962,-24.8065174395,-30.187133999,-58.3197802891,-39.1265717596,-57.8484695372
1425,-7.12461592106,-16.0143009992,-22.313662829,-24.6632050469,-48.2546578145,-32.6844144872,-48.9921124632
1426,-7.24747299466,-16.3452566794,-26.5660394255,-31.374615833,-60.9580036609,-43.4423992242,-60.5186090853
1427,-7.30941064361,-17.7816761982,-24.993517237,-29.4436700124,-57.0049396175,-38.3472580855,-57.0127654588
1428,-7.23892850377,-16.3481549497,-26.2054108463,-29.4144693343,-57.2314324183,-38.3150674642,-59.360626072
1429,-7.2441821762,-17.0616961213,-23.1316815864,-26.7262761495,-53.8096080815,-36.5818124209,-51.6620261302
1430,-7.25352837339,-16.3466655122,-24.4977757205,-27.3051096225,-53.7616542383,-36.7956103324,-53.4064119484
1431,-7.16220750367,-15.6471172106,-23.7931062991,-26.3565755471,-51.6806089301,-34.3335380475,-51.8990399138
1432,-7.28849448981,-19.0860495204,-26.6795385263,-27.5831997026,-54.8603654003,-37.130321496,-55.4018948319
1433,-7.25716162511,-17.1483657044,-26.0811587316,-29.4269515739,-57.6881624364,-39.9615430879,-57.4062265039
1434,-7.13960300155,-16.2765859115,-22.749519561,-25.2533993137,-49.2556211645,-33.4617022123,-52.4981770934
1435,-7.0208463158,-15.9353238354,-21.5848048601,-23.0378216841,-45.4129798248,-31.0070686796,-46.409793699
1436,-7.31641683909,-17.8026215412,-24.4038118993,-29.3199186259,-56.2833331672,-38.6471061826,-57.028731425
1437,-7.26546516223,-16.3600351627,-25.4578814053,-28.630698524,-55.9453631948,-38.3448759524,-56.1114983945
1438,-7.18966264167,-16.724450303,-23.588820808,-27.4135734894,-52.9165848889,-35.7920675193,-55.7251452611
1439,-7.33165672495,-18.5169609743,-24.8546748135,-30.4577795067,-58.4192607031,-41.3510253,-58.5056245404
1440,-7.26635893463,-17.3024061703,-25.2313837371,-28.1426200571,-54.9912186075,-37.136405411,-55.4729983798
1441,-7.25072611175,-16.2529640695,-24.7260591643,-27.7193573696,-54.9290212461,-37.8420169598,-54.016845199
1442,-7.34494140128,-18.7362817953,-25.5119188061,-28.8289667512,-58.3620617997,-39.0216283307,-56.0038633137
1443,-7.09687181549,-16.7018710384,-21.8525643886,-24.5023150283,-48.1668763419,-33.7223449601,-47.9167428249
1444,-7.32466048613,-17.3437804737,-28.3522064473,-30.7469786689,-61.2254806807,-40.2998287779,-60.3813800465
1445,-7.30745879876,-17.0236089741,-26.4367117748,-30.0997161235,-59.6765226699,-40.0227189502,-58.4058352861
1446,-7.20318949205,-15.7225364283,-24.8509958851,-26.7565551632,-52.5831335995,-34.6676033317,-54.1155487363
1447,-7.21935736169,-15.8867914519,-25.0993703625,-28.4377410851,-55.2167579675,-36.3836635716,-57.144987709
1448,-7.04372134571,-14.9759699374,-23.9491027503,-25.8989765029,-51.1165316487,-33.9832389483,-51.228953906
1449,-7.29801324324,-16.7316840634,-26.0362098213,-28.8349728383,-56.2920361067,-37.2292440076,-57.8551923157
1450,-6.92505273236,-15.3730541699,-21.5800970093,-24.3681244694,-48.9704804329,-32.9243063468,-47.3618777139
1451,-7.33220724152,-18.7569824863,-24.9425950348,-30.2458579022,-58.044378951,-39.6514656044,-58.3862810261
1452,-6.6327461027,-13.7329698797,-22.0089127267,-23.9090535208,-47.8427875157,-32.3646879936,-46.944813311
1453,-7.11124703606,-15.3164265375,-23.5199491656,-26.1579276038,-51.5959962523,-34.0593536433,-51.1764325319
1454,-7.33735992268,-19.3265727278,-25.2256231577,-28.8075064583,-55.8473877012,-38.4856613021,-57.3684089938
1455,-7.10852965987,-19.0003589594,-21.8761419997,-26.7782503579,-51.5525205755,-36.3244872737,-51.3683788159
1456,-7.04075450815,-15.0052431457,-23.0827565955,-24.2674106746,-47.9897154561,-32.0447671815,-49.1458022211
1457,-6.79675624245,-14.4290136505,-21.0367066481,-21.9742522849,-43.526972105,-29.290317266,-44.6828457819
1458,-7.33161957201,-18.0598238959,-26.3630416083,-29.5575482541,-57.8621669409,-38.6064443758,-57.8666767795
1459,-7.30927302176,-17.7784136525,-24.2706475769,-28.724668569,-55.3736854529,-37.8685916574,-55.8935758033
1460,-7.21851072615,-16.6910967312,-23.3132855741,-26.0198329546,-50.8018256781,-36.3151098633,-51.4759559567
1461,-7.14509005136,-17.0048968959,-22.2734922144,-26.6859229028,-51.3063466157,-36.2241202631,-51.8682712033
1462,-7.2872545397,-16.621583815,-25.0994508036,-28.1166762286,-54.8818029898,-36.8982273225,-55.3801970858
1463,-7.31853542559,-17.8144240274,-24.4035683502,-29.1492856295,-56.0218841844,-38.4473158468,-56.7972650751
1464,-7.28889981253,-17.1597898097,-24.9904221796,-28.8534335445,-55.8830534882,-39.051358185,-56.5959073751
1465,-7.18942290872,-15.6738490974,-25.3306957269,-28.0741103176,-56.6902637685,-39.1465887326,-54.7875154732
1466,-7.2763361896,-16.4733499886,-24.958889276,-27.1458385756,-53.2132738146,-35.3843558664,-54.9566267032
1467,-7.18994222939,-15.9535738869,-24.7312623223,-27.2406898406,-53.4253831726,-35.2211975802,-53.7841007234
1468,-7.16956622619,-15.4641589991,-27.6396996579,-29.7075225774,-58.8690525041,-38.921596535,-58.6176390022
1469,-7.29211055589,-17.1955303973,-25.0226201215,-28.9267602423,-56.0226589495,-38.9895032903,-56.6693788367
1470,-6.69911371905,-14.7073560288,-20.1963680718,-21.9214519189,-43.2598820926,-29.6042777893,-43.4043947232
1471,-7.22702354009,-16.4709423107,-24.6122019921,-27.1259946331,-55.5557185335,-35.7856900595,-52.9980861624
1472,-7.08094744332,-15.2261520272,-23.0501947716,-24.7277650216,-48.6340184895,-32.3459252591,-50.3080720573
1473,-7.25341428364,-16.6065721216,-23.5976171304,-27.5390068014,-53.1628890324,-35.8854314753,-54.2333265089
1474,-7.28409140012,-17.9186801247,-26.5980192121,-26.9312485205,-53.9314797714,-37.2942686362,-54.1853059704
1475,-7.15851574279,-16.7756153527,-22.6214983689,-26.3323803566,-54.070886304,-34.795691261,-50.8100547889
1476,-7.21476630892,-16.1305873893,-25.5381590377,-27.7200412181,-55.0187071473,-37.270470264,-54.5010966376
1477,-7.03447395015,-15.0954243317,-22.504862184,-25.0404492932,-49.0601369487,-32.7659531499,-49.2840911735
1478,-7.1990490395,-16.280277815,-23.1122269371,-26.4263784509,-51.2186560395,-34.629478659,-52.7472276159
1479,-7.29434413149,-16.6626032568,-26.6659662733,-31.1328785042,-60.2739355622,-39.5351302451,-60.5118526251
1480,-7.25195248004,-16.626346608,-23.5497778886,-27.5609807163,-53.138444392,-35.8950722829,-54.687230479
1481,-7.3497936952,-18.5828463703,-26.0177420243,-29.5791180231,-57.8310317704,-40.2662829599,-57.6360929421
1482,-7.25820506791,-16.1616754115,-25.5514029749,-29.0340480232,-57.2676948238,-37.8154841257,-56.4093931893
1483,-6.68328392919,-15.7652917235,-19.6934835901,-21.9741502056,-43.1008825382,-30.0815844921,-43.2146572794
1484,-6.99607970768,-15.9561116626,-21.5635996269,-24.1567802111,-48.3535360053,-33.0247778724,-47.0527372956
1485,-7.19253452299,-15.5975072677,-27.8246662641,-29.6892608131,-58.5753755937,-37.9154398905,-59.1862227223
1486,-7.30224725243,-17.2497806024,-27.0610138779,-29.1496519841,-57.3278977414,-38.092289713,-58.2536701489
1487,-7.06648071186,-15.408793564,-22.5836019281,-24.7626492385,-48.9060302491,-32.6764350415,-48.6832741982
1488,-7.04647626242,-15.0267252408,-23.1099168544,-24.3150996514,-48.0742340969,-32.0919424342,-49.236962668
1489,-7.31325469099,-17.0002840126,-26.7150580095,-30.6005499338,-59.545802416,-41.059812867,-59.6719936462
1490,-7.22311162433,-15.9896396008,-24.2717445074,-26.259193288,-51.6176122636,-34.5927685675,-52.4116902283
1491,-6.91368693708,-15.8460844192,-23.0098685503,-24.2512522171,-49.799257037,-33.1538305924,-47.892732859
1492,-7.28333319668,-17.6600052633,-25.1578581688,-27.6740656518,-56.875429774,-36.5291365918,-54.0919349037
1493,-7.28539232556,-19.8738773507,-23.5948701635,-27.6130677183,-53.2353087905,-37.5516089858,-54.8807604425
1494,-7.27684072247,-16.7437420747,-24.4855624693,-26.6601480916,-52.5447191296,-35.9855668561,-52.6170482697
1495,-7.24435630301,-16.3401475578,-23.9395849708,-26.7635978267,-52.6247598251,-35.3612164208,-52.3390401147
1496,-7.19587126662,-16.5481038847,-22.833730723,-26.2420699953,-51.5357787031,-34.5975188649,-50.9045557253
1497,-7.30420307578,-16.9604513448,-24.9547617686,-28.4343125228,-55.2388913366,-37.1365146378,-55.9397363139
1498,-7.1983463344,-15.6488733117,-27.5041321015,-29.301481967,-57.830644997,-37.3416576065,-58.453889626
1499,-7.13769874013,-15.3710295305,-25.0622792342,-27.6647035429,-55.7650153385,-36.5979314517,-54.0439423008
1500,-7.31305187245,-17.6236345633,-25.0060202755,-29.8807950954,-57.4091631122,-40.1584327123,-58.2522933901
1501,-7.04364958617,-16.0373641939,-21.6884682355,-24.2603328086,-48.766547082,-32.564356032,-47.2586555434
1502,-7.32383000995,-18.2968112473,-24.2436200402,-28.7518001807,-55.3801657197,-38.1711624864,-55.9844385223
1503,-7.34944436066,-19.3350122483,-28.2696573434,-30.116613759,-60.3964516445,-39.9626471666,-59.3701497193
1504,-7.20401672975,-15.7629995758,-26.7979869656,-29.0502271142,-57.0039942062,-36.953282383,-58.4014943739
1505,-7.2178982208,-16.6883765293,-23.3082059473,-25.9898798197,-50.7457961707,-36.460399244,-51.4628892266
1506,-7.3077312847,-17.7022764628,-25.0497149978,-29.5125423882,-57.6320628384,-38.6696912426,-56.8971674284
1507,-6.97955426711,-14.9476223519,-22.8874729558,-25.7319358884,-51.8437804986,-34.5118892563,-50.0554323007
1508,-7.19417007033,-15.8572608223,-24.3725254279,-27.1465765963,-52.9693198676,-35.1073905467,-53.9716041529
1509,-7.31211471899,-17.5468453652,-26.0937733521,-30.1735686031,-61.8903371612,-39.0944422442,-58.3076258576
1510,-7.30039122353,-17.944381608,-26.5602420831,-31.5260546358,-60.775534584,-41.1402844327,-61.1113878682
1511,-6.876541608,-14.5538555756,-21.426832517,-22.5093975398,-44.4807703662,-29.8370452003,-46.9959188687
1512,-7.25094908368,-16.2268202575,-24.6661228103,-28.3804324851,-55.0147344459,-36.497636264,-55.7106249535
1513,-7.23864546083,-15.9660910405,-25.8647919322,-29.0526083213,-56.7232921614,-37.1044066388,-57.0426104653
1514,-6.83981008227,-15.9573235887,-20.4063740766,-23.2830499858,-45.2137976232,-31.4956775033,-46.0500865597
1515,-7.31095875889,-19.6897964943,-23.8714182966,-26.9572572038,-52.4262035767,-36.8189237374,-53.5058589322
1516,-7.25360869959,-16.6163786984,-23.5899635619,-27.5473376223,-53.1531971851,-35.8854455153,-54.4335064388
1517,-7.28676697732,-17.845118632,-24.4126406792,-27.4102758386,-53.9348445586,-36.4328532883,-53.4953788488
1518,-7.27321830066,-16.8783927501,-24.2915312054,-30.1549568636,-57.6656710384,-38.6953496121,-57.7918128009
1519,-7.27558036667,-16.4567573758,-24.9420800018,-27.155382385,-53.216711445,-35.3855614474,-55.0509395959
1520,-7.2622295305,-16.4879487862,-23.8866518401,-27.3997329291,-55.1877507391,-41.7722613018,-53.0498275924
1521,-6.85857598144,-15.0731393591,-20.6832434897,-22.6456872746,-44.6142057911,-30.5855072498,-44.7032016148
1522,-7.24690338931,-16.6782314684,-26.3467554979,-27.9778243184,-56.1267811209,-36.337407945,-55.2149403808
1523,-7.04236755488,-15.8283633502,-21.7750888098,-24.8733795553,-48.5405507938,-32.856150206,-48.5478505051
1524,-7.27504785348,-16.3043279613,-25.9931311241,-29.0207627397,-60.7888589267,-38.709200292,-56.5278091723
1525,-7.30089488425,-17.263117666,-24.2768772171,-28.1581053679,-60.6783941804,-39.1886461562,-54.375598337
1526,-7.22987809466,-16.832605157,-23.2796490142,-25.3734153002,-49.8678195841,-35.1120821377,-50.3272400814
1527,-7.26794141553,-16.4133598875,-24.6637434781,-27.6388010467,-53.8131493605,-35.8609814199,-55.3394733384
1528,-7.28020115284,-17.8592707338,-25.7102368743,-26.8354224931,-53.619852307,-35.8896875676,-53.3309605949
1529,-7.32816614197,-20.2091364913,-24.5490617448,-29.977150898,-57.9936836716,-40.0984979066,-57.3655186389
1530,-7.05353940292,-14.9664859321,-23.8054202402,-25.2489393723,-49.8738473192,-33.0045758713,-50.6403968775
1531,-7.29081692463,-17.1889561479,-24.9508239751,-28.8056769654,-55.7872364553,-38.8368975881,-56.5231345714
1532,-7.28574496759,-16.5589958332,-27.1498648114,-29.5852134554,-58.0380344602,-37.999112488,-58.8791106855
1533,-7.15340158555,-15.5976037987,-23.4563215917,-25.92383041,-51.8963753533,-35.6626957957,-50.6539282428
1534,-7.03337908983,-15.2444551277,-22.526447161,-24.7158464849,-49.2635937993,-32.7889279463,-48.4222301133
1535,-7.15489034552,-16.1820443635,-22.6496799077,-25.7124332783,-49.9234534917,-33.871723333,-51.3157089184
1536,-7.24902809656,-17.5153987584,-23.9324608715,-27.0379697222,-52.5492168405,-35.9236695108,-54.0137886635
1537,-7.19255042661,-15.6938473928,-25.1038209503,-27.976838093,-55.4702261179,-37.0865762921,-54.5976374089
1538,-6.89728212831,-16.2347977813,-20.7931777322,-23.0604225267,-46.8037589939,-32.9119665435,-45.0006179142
1539,-6.86579291102,-18.1617397859,-20.4398235318,-24.7278878763,-47.4072426301,-34.0864426043,-48.1864792308
1540,-7.27352476636,-16.4003539237,-25.1321856072,-28.4589308227,-55.7028083682,-37.0380174406,-55.5165614855
1541,-7.14161189261,-17.2329876662,-22.1795337015,-24.658077933,-48.1125121012,-33.4860910699,-49.4153253501
1542,-7.26768358186,-17.4880210876,-24.884162236,-27.5760163125,-53.9269124275,-37.4489438521,-54.5755010001
1543,-7.20457125121,-16.5565587846,-23.2106003347,-26.8106216547,-53.1437378354,-35.116265828,-51.8580584046
1544,-7.04211803397,-14.8546018801,-25.1830134261,-27.7600165825,-54.7000696469,-35.3899630074,-54.4801340374
1545,-7.33648892174,-17.7479562177,-26.6051453269,-31.1190363208,-61.3865699556,-41.8605874348,-60.012145543
1546,-7.31891394672,-17.8376353597,-24.4069889604,-29.2056942056,-56.1431693997,-38.6015247061,-56.7453660942
1547,-7.33217998375,-18.7007421151,-24.253635055,-29.0183935137,-55.6562747032,-38.4229317399,-58.4505039927
1548,-7.10919916214,-17.3004664419,-21.7447970656,-25.4476242408,-49.4056187012,-34.2406096765,-49.3756473413
1549,-7.27229156381,-16.7671933061,-24.8761697195,-27.9237029059,-54.6028835711,-36.3474032659,-54.7480405267
1550,-7.27380912933,-16.8266307015,-24.8240206326,-27.8960279434,-54.6063296124,-36.3366842548,-54.5989492655
1551,-7.21942517861,-17.3193366627,-22.8382146992,-26.6247205358,-51.6704376988,-35.3280338512,-51.7373207973
1552,-7.36177767095,-19.0561523062,-26.9877642142,-30.4947797341,-59.2728650413,-40.1788221934,-60.5587194495
1553,-7.25227738358,-16.5529760685,-24.3539880696,-26.3088341816,-51.6944472555,-35.0286161404,-52.7780471063
1554,-7.08315063964,-15.3777450187,-22.6817709095,-25.313691382,-52.2373616528,-35.9746260665,-49.3128618449
1555,-7.34506223334,-17.8310976488,-25.5593886017,-30.0654374563,-58.3296847196,-39.1217094097,-58.1375154134
1556,-6.71085119248,-14.7482225708,-20.2725937286,-22.3596205297,-44.2594278621,-30.2957834302,-43.8621115431
1557,-7.1871696859,-16.2251989687,-23.9108382725,-26.1815549853,-52.8315182613,-34.6000472631,-51.2484003159
1558,-6.88705293557,-14.6735565751,-21.6144858542,-24.2120710563,-48.0553816579,-34.5007124641,-47.2099510752
1559,-7.03315050056,-15.2538540317,-22.8686943611,-25.1982203091,-49.7247584606,-33.2540400311,-49.4650865425
1560,-7.23482327283,-16.1033705066,-24.588051073,-27.2136611089,-54.0858856754,-36.400467385,-53.191857463
1561,-7.25417917679,-16.9091945912,-24.3086156579,-27.843198708,-54.175395777,-36.7782753847,-54.3759385234
1562,-7.00792830887,-15.0404529797,-23.0452961982,-24.235874609,-47.9303153715,-31.9794178135,-49.0172991079
1563,-7.26809221961,-16.4150334103,-26.2093184242,-28.7875693362,-56.3320478343,-37.0850011801,-57.50146115
1564,-7.25088383987,-17.0515738703,-23.5489425206,-27.0184284454,-52.5610091487,-35.6011898319,-52.7550807405
1565,-7.32180121936,-17.3893072369,-26.4395054498,-29.8509419374,-59.3989997025,-40.6934392092,-58.027351457
1566,-7.22195812184,-16.0547663831,-24.9835889108,-26.9139828946,-52.9448370335,-35.0565396769,-53.8067702994
1567,-7.25117410908,-16.0814718396,-27.200007954,-29.9630335783,-62.2595488706,-40.0512137897,-58.5448510295
1568,-7.09552921492,-15.7645958888,-23.7405238306,-26.2941128524,-51.3311381883,-34.3300462634,-52.9380695704
1569,-7.03714452817,-15.1322737359,-23.1255650175,-25.5273529574,-50.6591875047,-33.6126726313,-49.9652197042
1570,-7.26315278979,-17.0844038797,-25.0991580587,-28.0842595827,-54.7921859169,-36.6434985588,-55.4625243976
1571,-7.29175024781,-17.2057072004,-24.9273655678,-28.893039126,-55.8942055332,-39.1540158559,-56.7001059603
1572,-7.11951569765,-17.3143887709,-21.9544149333,-23.7800373269,-46.6496356739,-32.4516665659,-49.3238406899
1573,-7.32008649789,-17.8269583626,-24.4277112803,-29.136299837,-56.0400018953,-38.4871660754,-56.6844590147
1574,-7.34730828437,-19.4384472102,-25.4339765439,-28.7828378146,-55.9987019753,-38.9617774792,-56.7127703564
1575,-7.14274627949,-15.5191051228,-23.7499676981,-26.0732355419,-51.3616062277,-34.5861738836,-51.3029354218
1576,-7.3501178276,-18.3494086792,-27.1282754831,-30.2278611535,-58.9260145734,-39.4707900153,-60.5232532915
1577,-7.35081643484,-18.9208691873,-26.7315435012,-32.5698519058,-62.9883708833,-42.5979072427,-62.3417875296
1578,-6.77036159791,-14.0578360511,-24.1007559326,-25.5314738533,-50.5365140732,-33.777360522,-50.9257086708
1579,-7.08301433259,-15.1287182593,-23.3701681061,-24.888035801,-49.0234984427,-32.4736213294,-51.2025504887
1580,-7.32479448196,-17.3420605967,-28.9155128934,-30.4941543657,-60.8027447966,-39.9919909297,-60.3765686394
1581,-6.7958447557,-14.6264845803,-21.3621111857,-23.0359019124,-46.7585728083,-31.4223822766,-45.2592334904
1582,-7.24481150804,-17.0606215878,-23.1470959425,-26.7455682905,-53.4788532824,-36.7963464983,-51.706123858
1583,-7.28797999655,-16.9644529828,-25.8631950497,-27.3053936497,-53.9448918496,-35.9862352552,-55.0188236946
1584,-7.28338957107,-16.8489714969,-25.5085738308,-28.0000531669,-54.9479110258,-36.4249610585,-55.3225717967
1585,-7.23821417238,-16.0777545866,-25.2802207613,-28.6362369169,-55.8110866713,-36.9694035332,-56.1171015304
1586,-7.15209824565,-15.4001631667,-25.5183191143,-28.4232878562,-56.3508812617,-36.4328159334,-55.4739124243
1587,-7.35542254098,-18.5853426012,-25.1872036347,-30.6438614224,-58.8364580708,-40.2074030582,-58.9867248263
1588,-7.22249160716,-16.227673524,-24.0050081883,-27.1107783323,-52.779074889,-35.693399479,-53.4780919659
1589,-7.20168734478,-15.7199320531,-24.8604035539,-26.7110712689,-52.5127337937,-34.6080821402,-54.2281054915
1590,-7.21170653167,-18.7606388041,-23.2881945449,-26.3840004151,-51.2451958434,-36.7055075756,-52.7285053758
1591,-6.89931760829,-16.3499099635,-21.0269982172,-23.9154798928,-46.4586920227,-32.0916421956,-47.3914318876
